Group ID,Record ID,First Name,FF,Last Name,LF,Reg No.,DoB,First Name,Last Name,Reg No.,DoB
1650,B-3377,DIANA,9,HENSLEY,71,1573222060,11/01/1952,*****,*******,**********,**/**/***2
1650,A-3378,DIANA,9,HENSLEY,71,1573222060,11/01/1951,*****,*******,**********,**/**/***1
1660,A-3629,ANNE,3,FOX,72,1410858474,05/27/1978,**N_*,FOX,**********,**/**/****
1660,B-3630,ANGIE,1,MCCOOL,2,1410858474,05/27/1978,**GI*,MCCOOL,**********,**/**/****
1709,A-2181,MATTHEW,8,MILLER,32,9113231933,09/21/1962,*******,******,9113231933,**/21/**62
1709,A-2182,MATTHEW,8,MILLER,32,1785913385,09/14/1988,*******,******,1785913385,**/14/**88
1740,A-801,DEBBIE,3,HENSLEY,71,8405281006,04/08/1967,DEBBIE,HENSLEY,**********,**/**/****
1740,B-802,DEBORAH,21,MOSS,1,8405281006,04/08/1967,DEBORAH,MOSS,**********,**/**/****
1772,B-3343,CHARLOTTE,3,COOK,4,1062233909,12/19/1977,*********,****,**********,**/*9/****
1772,A-3344,CHARLOTTE,3,COOK,4,1062233909,12/17/1977,*********,****,**********,**/*7/****
