file_id,voter_reg_num,last_name,first_name,dob,name_sufx_cd,type,ID,src,race
40 ,2464453227 ,CHAMBERS ,EMMA-LOU ,03/22/1953 ,  ,1 ,100002005 ,B ,W
41 ,2611093419 ,MORROW ,NANCY ,10/18/1964 ,  ,1 ,100002118 ,A ,W
42 ,2611093419 ,MORROW ,RAYLENE ,10/18/1964 ,  ,1 ,100002118 ,B ,W
43 ,2617963428 ,NEILL ,JEFFERY ,09/04/1966 ,  ,1 ,100002125 ,A ,W
44 ,2617963428 ,NEILL ,JEFFREY ,09/04/1966 ,  ,1 ,100002125 ,B ,W
45 ,2637813454 ,PONDER ,DEVOYD ,01/04/1945 ,  ,1 ,100002142 ,A ,W
46 ,2637813454 ,PONDER ,HAROLD ,01/04/1945 ,  ,1 ,100002142 ,B ,W
47 ,2735573582 ,SILVERS ,LLOYD ,10/25/1937 ,  ,1 ,100002220 ,A ,W
48 ,2735573582 ,SILVERS ,LOYD ,10/25/1937 ,  ,1 ,100002220 ,B ,W
49 ,2957043872 ,BURLESON ,MAGDALENE ,04/20/1945 ,  ,1 ,100002382 ,A ,W
50 ,2957043872 ,BURLESON ,MARTHA ,04/20/1945 ,  ,1 ,100002382 ,B ,W
51 ,3139574111 ,MCINTOSH ,MINNIE ,10/09/1937 ,  ,1 ,100002513 ,A ,W
52 ,3139574111 ,MCINTOSH ,MARIE ,10/09/1937 ,  ,1 ,100002513 ,B ,W
53 ,3186154172 ,HARRISON ,VIRGINIA ,02/23/1934 ,  ,1 ,100002549 ,A ,W
54 ,3186154172 ,HARRISON ,LILLIE ,02/23/1934 ,  ,1 ,100002549 ,B ,W
55 ,3251074257 ,HUSKINS ,BENNIE ,03/21/1935 ,  ,1 ,100002600 ,A ,W
56 ,3251074257 ,HUSKINS ,BENNY ,03/21/1935 ,  ,1 ,100002600 ,B ,W
57 ,3399224451 ,MAYBERRY ,MYRA ,06/06/1951 ,  ,1 ,100002723 ,A ,W
58 ,3399224451 ,MAYBERRY ,PATSY ,06/06/1951 ,  ,1 ,100002723 ,B ,W
59 ,3496214578 ,PRITCHARD ,OATHER ,10/03/1937 ,  ,1 ,100002793 ,A ,W
60 ,3496214578 ,PRITCHARD ,JESSIE ,10/03/1937 ,  ,1 ,100002793 ,B ,W
61 ,3730674885 ,WILSON ,EVELYN ,09/11/1929 ,  ,1 ,100002989 ,A ,W
62 ,3730674885 ,WILSON ,KATHLEEN ,09/11/1929 ,  ,1 ,100002989 ,B ,W
63 ,3746714906 ,WHITSON ,MONA ,04/13/1967 ,  ,1 ,100003000 ,A ,W
64 ,3746714906 ,WHITSON ,LISA ,04/13/1967 ,  ,1 ,100003000 ,B ,W
65 ,3964365191 ,ENGLAND ,BEULAH ,02/15/1925 ,  ,1 ,100003184 ,A ,W
66 ,3964365191 ,ENGLAND ,BULA ,02/15/1925 ,  ,1 ,100003184 ,B ,W
67 ,4094955362 ,LAWS ,BENNY ,12/24/1964 ,  ,1 ,100003285 ,A ,W
68 ,4094955362 ,LAWS ,BENNIE ,12/24/1964 ,  ,1 ,100003285 ,B ,W
69 ,4121685397 ,MCDOWELL ,STEVE ,08/05/1960 ,  ,1 ,100003308 ,A ,W
70 ,4121685397 ,MCDOWELL ,STEVIE ,08/05/1960 ,  ,1 ,100003308 ,B ,W
71 ,4165985455 ,MITCHELL ,JIMMY ,08/15/1935 ,  ,1 ,100003348 ,A ,W
72 ,4165985455 ,MITCHELL ,JAMES ,08/15/1935 ,  ,1 ,100003348 ,B ,W
73 ,4287415614 ,HALL ,LISA ,05/25/1955 ,  ,1 ,100003453 ,A ,W
74 ,4287415614 ,HALL ,MONALISA ,05/25/1955 ,  ,1 ,100003453 ,B ,W
75 ,4306505639 ,SHUFORD ,JEAN ,11/17/1949 ,  ,1 ,100003466 ,A ,W
76 ,4306505639 ,SHUFORD ,ANNA ,11/17/1949 ,  ,1 ,100003466 ,B ,W
77 ,4624966056 ,HUDGINS ,DAVID ,01/26/1973 ,  ,1 ,100003703 ,A ,W
78 ,4624966056 ,HUDGINS ,EDWARD ,01/26/1973 ,  ,1 ,100003703 ,B ,W
79 ,4844146343 ,LAWS ,BETTY ,09/06/1934 ,  ,1 ,100003867 ,A ,W
80 ,4844146343 ,LAWS ,BETTIE ,09/06/1934 ,  ,1 ,100003867 ,B ,W
81 ,4862476367 ,MCCURRY ,REMONA ,04/11/1964 ,  ,1 ,100003877 ,A ,W
82 ,4862476367 ,MCCURRY ,RAMONA ,04/11/1964 ,  ,1 ,100003877 ,B ,W
83 ,4872406380 ,MCCRACKEN ,DELLA ,02/18/1942 ,  ,1 ,100003887 ,A ,W
84 ,4872406380 ,MCCRACKEN ,RUBY ,02/18/1942 ,  ,1 ,100003887 ,B ,W
85 ,4940376469 ,MCINTOSH ,DARLENE ,09/17/1970 ,  ,1 ,100003952 ,A ,W
86 ,4940376469 ,MCINTOSH ,DARLEEN ,09/17/1970 ,  ,1 ,100003952 ,B ,W
87 ,5139706730 ,BLEVINS ,MICHAEL ,08/14/1974 ,  ,1 ,100004123 ,A ,W
88 ,5139706730 ,BLEVINS ,DAVID ,08/14/1974 ,  ,1 ,100004123 ,B ,W
89 ,5192396799 ,AUSTIN ,LISA ,08/17/1963 ,  ,1 ,100004167 ,A ,W
90 ,5192396799 ,AUSTIN ,LESA ,08/17/1963 ,  ,1 ,100004167 ,B ,W
91 ,5232106851 ,BARNETT ,CHARLOTTE ,01/10/1927 ,  ,1 ,100004198 ,A ,B
92 ,5232106851 ,BARNETT ,CHARLOTT ,01/10/1927 ,  ,1 ,100004198 ,B ,B
93 ,5318406964 ,BURNS ,JEFFERY ,04/02/1945 ,  ,1 ,100004264 ,A ,W
94 ,5318406964 ,BURNS ,JEFFREY ,04/02/1945 ,  ,1 ,100004264 ,B ,W
95 ,5345136999 ,COOPER ,BLONDIE ,12/02/1925 ,  ,1 ,100004284 ,A ,W
96 ,5345136999 ,COOPER ,BLONDENE ,12/02/1925 ,  ,1 ,100004284 ,B ,W
97 ,5439837123 ,FOX ,JEANNETTE ,06/16/1938 ,  ,1 ,100004355 ,A ,W
98 ,5439837123 ,FOX ,JEANETTE ,06/16/1938 ,  ,1 ,100004355 ,B ,W
99 ,5493297193 ,CAMPBELL ,MABLE ,09/26/1928 ,  ,1 ,100004407 ,A ,W
100 ,5493297193 ,CAMPBELL ,MABEL ,09/26/1928 ,  ,1 ,100004407 ,B ,W
101 ,5636867381 ,HUGHES ,LIZA ,07/08/1951 ,  ,1 ,100004531 ,A ,W
102 ,5636867381 ,HUGHES ,VIOLA ,07/08/1951 ,  ,1 ,100004531 ,B ,W
103 ,5720877491 ,MCDOWELL ,JERRI ,01/21/1939 ,  ,1 ,100004608 ,A ,W
104 ,5720877491 ,MCDOWELL ,MARGARET ,01/21/1939 ,  ,1 ,100004608 ,B ,W
105 ,5927077761 ,RIDDLE ,PAT ,09/03/1957 ,  ,1 ,100004780 ,A ,W
106 ,5927077761 ,RIDDLE ,PATRICIA ,09/03/1957 ,  ,1 ,100004780 ,B ,W
107 ,6093567979 ,WHITSON ,STEVE ,06/27/1952 ,  ,1 ,100004914 ,A ,W
108 ,6093567979 ,WHITSON ,STEVEN ,06/27/1952 ,  ,1 ,100004914 ,B ,W
109 ,6161538068 ,ALLEN ,DAN ,06/27/1931 ,  ,1 ,100004968 ,A ,W
110 ,6161538068 ,ALLEN ,DANIEL ,06/27/1931 ,  ,1 ,100004968 ,B ,W
111 ,6197428115 ,BLACKBURN ,MARCHETTA ,01/15/1950 ,  ,1 ,100004997 ,A ,W
112 ,6197428115 ,BLACKBURN ,MARCHETA ,01/15/1950 ,  ,1 ,100004997 ,B ,W
113 ,6201248120 ,BLALOCK ,VICKIE ,01/29/1958 ,  ,1 ,100005001 ,A ,W
114 ,6201248120 ,BLALOCK ,VICKI ,01/29/1958 ,  ,1 ,100005001 ,B ,W
115 ,6412788397 ,DAVIS ,JERRY ,01/22/1942 ,  ,1 ,100005179 ,A ,W
116 ,6412788397 ,DAVIS ,GERALD ,01/22/1942 ,  ,1 ,100005179 ,B ,W
117 ,6525058544 ,GILLESPIE ,GARY ,03/30/1949 ,  ,1 ,100005278 ,A ,W
118 ,6525058544 ,GILLESPIE ,GARRY ,03/30/1949 ,  ,1 ,100005278 ,B ,W
119 ,6556368585 ,GREENE ,CLARENCE ,07/03/1950 ,  ,1 ,100005306 ,A ,W
120 ,6556368585 ,GREENE ,CHUCK ,07/03/1950 ,  ,1 ,100005306 ,B ,W
121 ,6742708829 ,JARRETT ,CLAUDIA ,09/18/1945 ,  ,1 ,100005462 ,A ,W
122 ,6742708829 ,JARRETT ,LOU ETTA ,09/18/1945 ,  ,1 ,100005462 ,B ,W
123 ,6764098857 ,BOYER ,ROBBIE ,04/20/1969 ,  ,1 ,100005480 ,A ,W
124 ,6764098857 ,BOYER ,ROBERT ,04/20/1969 ,  ,1 ,100005480 ,B ,W
125 ,6851158971 ,MCKINNEY ,TOM ,03/10/1950 ,  ,1 ,100005555 ,A ,W
126 ,6851158971 ,MCKINNEY ,THOMAS ,03/10/1950 ,  ,1 ,100005555 ,B ,W
127 ,6883999014 ,MATHIS ,WOODROW ,01/07/1932 ,  ,1 ,100005586 ,A ,W
128 ,6883999014 ,MATHIS ,JOSEPH ,01/07/1932 ,  ,1 ,100005586 ,B ,W
129 ,6885519016 ,HOPSON ,GARRY ,07/31/1970 ,  ,1 ,100005587 ,A ,W
130 ,6885519016 ,HOPSON ,GARY ,07/31/1970 ,  ,1 ,100005587 ,B ,W
131 ,6962659117 ,LEDFORD ,MARTY ,10/30/1971 ,  ,1 ,100005651 ,A ,W
132 ,6962659117 ,LEDFORD ,MARTIN ,10/30/1971 ,  ,1 ,100005651 ,B ,W
133 ,7096309292 ,BRYANT ,RICHARD ,04/28/1972 ,  ,1 ,100005771 ,A ,W
134 ,7096309292 ,BRYANT ,MARTIN ,04/28/1972 ,  ,1 ,100005771 ,B ,W
135 ,7258209504 ,WOODY ,LIBBY ,06/24/1948 ,  ,1 ,100005916 ,A ,W
136 ,7258209504 ,WOODY ,ELIZABETH ,06/24/1948 ,  ,1 ,100005916 ,B ,W
137 ,7294099551 ,YOUNG ,BILL ,04/12/1932 ,  ,1 ,100005944 ,A ,W
138 ,7294099551 ,YOUNG ,BILLY ,04/12/1932 ,  ,1 ,100005944 ,B ,W
139 ,7365129644 ,HIGGINS ,DARRIN ,05/19/1968 ,  ,1 ,100006005 ,A ,W
140 ,7365129644 ,HIGGINS ,DARIN ,05/19/1968 ,  ,1 ,100006005 ,B ,W
141 ,7383459668 ,SWANN ,RACHEAL ,04/18/1968 ,  ,1 ,100006020 ,A ,W
142 ,7383459668 ,SWANN ,RACHAEL ,04/18/1968 ,  ,1 ,100006020 ,B ,W
143 ,7393379681 ,WHITT ,ANGELA ,08/12/1969 ,  ,1 ,100006029 ,A ,W
144 ,7393379681 ,WHITT ,MICHELLE ,08/12/1969 ,  ,1 ,100006029 ,B ,W
145 ,7459059767 ,MILLER ,MELISSA ,08/13/1967 ,  ,1 ,100006094 ,A ,W
146 ,7459059767 ,MILLER ,MELISA ,08/13/1967 ,  ,1 ,100006094 ,B ,W
147 ,7522449850 ,FENDER ,TOMMY ,12/29/1965 ,  ,1 ,100006149 ,A ,W
148 ,7522449850 ,FENDER ,TOMMIE ,12/29/1965 ,  ,1 ,100006149 ,B ,W
149 ,7615619972 ,BOONE ,CHARLES ,01/26/1956 ,  ,1 ,100006212 ,A ,W
150 ,7615619972 ,BOONE ,CHARLIE ,01/26/1956 ,  ,1 ,100006212 ,B ,W
151 ,7646160012 ,BRADFORD ,GEORGIA ,01/16/1949 ,  ,1 ,100006236 ,A ,W
152 ,7646160012 ,BRADFORD ,GEORGIANNA ,01/16/1949 ,  ,1 ,100006236 ,B ,W
153 ,7661430032 ,CASTEEL ,LARRY ,06/29/1951 ,  ,1 ,100006244 ,A ,W
154 ,7661430032 ,CASTEEL ,JOHN ,06/29/1951 ,  ,1 ,100006244 ,B ,W
155 ,7703440087 ,PENLAND ,MIKE ,09/24/1968 ,  ,1 ,100006275 ,A ,W
156 ,7703440087 ,PENLAND ,MIKEL ,09/24/1968 ,  ,1 ,100006275 ,B ,W
157 ,7755370155 ,ROBINSON ,KEITH ,07/31/1958 ,  ,1 ,100006323 ,A ,W
158 ,7755370155 ,ROBINSON ,GUY ,07/31/1958 ,  ,1 ,100006323 ,B ,W
159 ,7953930415 ,TABOR ,TIM ,01/04/1969 ,  ,1 ,100006446 ,A ,W
160 ,7953930415 ,TABOR ,TIMOTHY ,01/04/1969 ,  ,1 ,100006446 ,B ,W
161 ,8292250858 ,BUCHANAN ,TRAVIS ,10/31/1972 ,  ,1 ,100006687 ,A ,W
162 ,8292250858 ,BUCHANAN ,JAMES ,10/31/1972 ,  ,1 ,100006687 ,B ,W
163 ,8351050935 ,RENFRO ,MIKE ,02/22/1972 ,  ,1 ,100006719 ,A ,W
164 ,8351050935 ,RENFRO ,MICHAEL ,02/22/1972 ,  ,1 ,100006719 ,B ,W
165 ,8529761169 ,GARLAND ,GLEN ,10/21/1940 ,  ,1 ,100006822 ,A ,W
166 ,8529761169 ,GARLAND ,GLENDON ,10/21/1940 ,  ,1 ,100006822 ,B ,W
167 ,8561841211 ,ROBINSON ,CHRIS ,05/25/1973 ,  ,1 ,100006845 ,A ,W
168 ,8561841211 ,ROBINSON ,CHRISTOPHER ,05/25/1973 ,  ,1 ,100006845 ,B ,W
169 ,8610711275 ,BRIGGS ,CHRISTINA ,06/30/1972 ,  ,1 ,100006875 ,A ,W
170 ,8610711275 ,BRIGGS ,CHRISTINE ,06/30/1972 ,  ,1 ,100006875 ,B ,W
171 ,8834481568 ,AUSTIN ,OCTIVIA ,01/21/1933 ,  ,1 ,100007003 ,A ,W
172 ,8834481568 ,AUSTIN ,OCTAVIA ,01/21/1933 ,  ,1 ,100007003 ,B ,W
173 ,9506532448 ,BURLESON ,GREG ,09/18/1966 ,  ,1 ,100007388 ,A ,W
174 ,9506532448 ,BURLESON ,GREGORY ,09/18/1966 ,  ,1 ,100007388 ,B ,W
175 ,9598182568 ,MCPETERS ,LA ,01/22/1961 ,  ,1 ,100007451 ,A ,W
176 ,9598182568 ,MCPETERS ,LAVERN ,01/22/1961 ,  ,1 ,100007451 ,B ,W
177 ,9605812578 ,PUNCH ,RACHEL ,10/05/1921 ,  ,1 ,100007461 ,A ,W
178 ,9605812578 ,PUNCH ,RACHAEL ,10/05/1921 ,  ,1 ,100007461 ,B ,W
179 ,9747862764 ,BIDDIX ,JOANN ,08/19/1973 ,  ,1 ,100007561 ,A ,W
180 ,9747862764 ,BIDDIX ,JOANNA ,08/19/1973 ,  ,1 ,100007561 ,B ,W
181 ,1001743117 ,RIDDLE ,DONNIE ,08/12/1953 ,  ,1 ,100007737 ,A ,W
182 ,1001743117 ,RIDDLE ,DONALD ,08/12/1953 ,  ,1 ,100007737 ,B ,W
183 ,1027863459 ,HONEYCUTT ,VICKIA ,09/17/1965 ,  ,1 ,100007901 ,A ,W
184 ,1027863459 ,HONEYCUTT ,VICKY ,09/17/1965 ,  ,1 ,100007901 ,B ,W
185 ,1060093881 ,BRIGGS ,MAGALENE ,11/16/1947 ,  ,1 ,100008118 ,A ,W
186 ,1060093881 ,BRIGGS ,MAGDALENE ,11/16/1947 ,  ,1 ,100008118 ,B ,W
187 ,1067043972 ,JARRETT ,CHRIS ,12/23/1977 ,  ,1 ,100008180 ,A ,W
188 ,1067043972 ,JARRETT ,CHRISTOPHER ,12/23/1977 ,  ,1 ,100008180 ,B ,W
189 ,1078644124 ,HAMMONDS ,RENEE' ,04/24/1958 ,  ,1 ,100008279 ,A ,W
190 ,1078644124 ,HAMMONDS ,RENEE ,04/24/1958 ,  ,1 ,100008279 ,B ,W
191 ,1098584385 ,SILVER ,RANDELL ,11/27/1956 ,  ,1 ,100008429 ,A ,W
192 ,1098584385 ,SILVER ,RANDALL ,11/27/1956 ,  ,1 ,100008429 ,B ,W
193 ,1099194393 ,BUCHANAN ,TIM ,07/03/1980 ,  ,1 ,100008434 ,A ,W
194 ,1099194393 ,BUCHANAN ,TIMOTHY ,07/03/1980 ,  ,1 ,100008434 ,B ,W
195 ,1182815488 ,JOHNSON ,ANN ,03/17/1950 ,  ,1 ,100009102 ,A ,W
196 ,1182815488 ,JOHNSON ,NELL ,03/17/1950 ,  ,1 ,100009102 ,B ,W
197 ,1201835737 ,INGLE ,JON ,10/06/1968 ,  ,1 ,100009263 ,A ,W
198 ,1201835737 ,INGLE ,JONATHAN ,10/06/1968 ,  ,1 ,100009263 ,B ,W
199 ,1264916563 ,HOWELL ,JENNEY ,11/16/1982 ,  ,1 ,100009778 ,A ,W
200 ,1264916563 ,HOWELL ,JENNY ,11/16/1982 ,  ,1 ,100009778 ,B ,W
201 ,1274006682 ,DULANEY ,MARJORIE ,07/29/1949 ,  ,1 ,100009856 ,A ,W
202 ,1274006682 ,DULANEY ,MAJORIE ,07/29/1949 ,  ,1 ,100009856 ,B ,W
203 ,1274466688 ,HOWELL ,BETTY ,08/01/1946 ,  ,1 ,100009862 ,A ,W
204 ,1274466688 ,HOWELL ,BETTIE ,08/01/1946 ,  ,1 ,100009862 ,B ,W
205 ,1288826876 ,FORTNER ,CHRIS ,06/12/1984 ,  ,1 ,100009985 ,A ,W
206 ,1288826876 ,FORTNER ,CHRISTOPHER ,06/12/1984 ,  ,1 ,100009985 ,B ,W
207 ,1332277445 ,BRYANT ,JEWELL ,09/14/1959 ,  ,1 ,100010393 ,A ,W
208 ,1332277445 ,BRYANT ,JEWEL ,09/14/1959 ,  ,1 ,100010393 ,B ,W
209 ,1333647463 ,FENDER ,ZACH ,12/05/1986 ,  ,1 ,100010410 ,A ,W
210 ,1333647463 ,FENDER ,ZACHARY ,12/05/1986 ,  ,1 ,100010410 ,B ,W
211 ,1393448246 ,WYATT ,FELICIA ,08/14/1984 ,  ,1 ,100011002 ,A ,W
212 ,1393448246 ,WYATT ,FELICA ,08/14/1984 ,  ,1 ,100011002 ,B ,W
213 ,1395738276 ,PATE ,MICHEAL ,04/27/1984 ,  ,1 ,100011027 ,A ,W
214 ,1395738276 ,PATE ,MICHAEL ,04/27/1984 ,  ,1 ,100011027 ,B ,W
215 ,1414298519 ,MOORE ,MIKE ,02/04/1968 ,  ,1 ,100011235 ,A ,W
216 ,1414298519 ,MOORE ,MICHAEL ,02/04/1968 ,  ,1 ,100011235 ,B ,W
217 ,1414838526 ,MASTERS ,LADDIE ,01/27/1945 ,  ,1 ,100011242 ,A ,W
218 ,1414838526 ,MASTERS ,LATTIE ,01/27/1945 ,  ,1 ,100011242 ,B ,W
219 ,1425598667 ,SILVER ,SHELLEY ,11/13/1979 ,  ,1 ,100011340 ,A ,W
220 ,1425598667 ,SILVER ,SHELLY ,11/13/1979 ,  ,1 ,100011340 ,B ,W
221 ,1446608942 ,RUTKOWSKY ,MARGARET - JEAN ,09/26/1982 ,  ,1 ,100011529 ,A ,W
222 ,1446608942 ,RUTKOWSKY ,MARGARET-JEAN ,09/26/1982 ,  ,1 ,100011529 ,B ,W
223 ,1466919208 ,DELLINGER ,TAYOLR ,06/12/1988 ,  ,1 ,100011746 ,A ,W
224 ,1466919208 ,DELLINGER ,TAYLOR ,06/12/1988 ,  ,1 ,100011746 ,B ,W
225 ,1489599505 ,BUCKNER ,JOHNATHON ,02/15/1989 ,  ,1 ,100011983 ,A ,W
226 ,1489599505 ,BUCKNER ,JONATHON ,02/15/1989 ,  ,1 ,100011983 ,B ,W
227 ,1489909509 ,MCINTYRE ,TERESA ,02/03/1945 ,  ,1 ,100011985 ,A ,W
228 ,1489909509 ,MCINTYRE ,THERESA ,02/03/1945 ,  ,1 ,100011985 ,B ,W
229 ,1490899522 ,WILLIAMS ,ANNABEL ,04/13/1962 ,  ,1 ,100011995 ,A ,W
230 ,1490899522 ,WILLIAMS ,ANNABELL ,04/13/1962 ,  ,1 ,100011995 ,B ,W
231 ,1527930007 ,SOLOMON ,VERLINA ,05/14/1939 ,  ,1 ,100012368 ,A ,W
232 ,1527930007 ,SOLOMON ,VERLINE ,05/14/1939 ,  ,1 ,100012368 ,B ,W
233 ,1541140180 ,EDMONDS ,DONNA ,09/09/1983 ,  ,1 ,100012517 ,A ,W
234 ,1541140180 ,EDMONDS ,DONA ,09/09/1983 ,  ,1 ,100012517 ,B ,W
235 ,1581540709 ,FLECKENSTEIN ,JEFF ,07/09/1971 ,  ,1 ,100012962 ,A ,W
236 ,1581540709 ,FLECKENSTEIN ,JEFFREY ,07/09/1971 ,  ,1 ,100012962 ,B ,W
237 ,1635841420 ,MCGUIRE ,PETE ,07/17/1985 ,  ,1 ,100013571 ,A ,W
238 ,1635841420 ,MCGUIRE ,PETER ,07/17/1985 ,  ,1 ,100013571 ,B ,W
239 ,1711292408 ,BYRD ,JACKIE ,04/04/1989 ,  ,1 ,100014409 ,A ,W
240 ,1711292408 ,BYRD ,JACKLYN ,04/04/1989 ,  ,1 ,100014409 ,B ,W
241 ,1716262473 ,ALLEN ,NATEARE ,03/25/1993 ,  ,1 ,100014470 ,A ,W
242 ,1716262473 ,ALLEN ,NATEARA ,03/25/1993 ,  ,1 ,100014470 ,B ,W
243 ,1727102615 ,GARDNER ,JIM ,05/03/1937 ,  ,1 ,100014594 ,A ,W
244 ,1727102615 ,GARDNER ,JAMES ,05/03/1937 ,  ,1 ,100014594 ,B ,W
245 ,1738632766 ,GIBSON ,JENNIFER ,01/04/1974 ,  ,1 ,100014734 ,A ,W
246 ,1738632766 ,GIBSON ,JENIFER ,01/04/1974 ,  ,1 ,100014734 ,B ,W
247 ,1742682819 ,SENSENEY ,SARA ,05/21/1988 ,  ,1 ,100014783 ,A ,W
248 ,1742682819 ,SENSENEY ,SARA ELIZABETH ,05/21/1988 ,  ,1 ,100014783 ,B ,W
249 ,1748792899 ,EFFLER ,ALEXIA ,09/15/1993 ,  ,1 ,100014858 ,A ,W
250 ,1748792899 ,EFFLER ,ALEXIS ,09/15/1993 ,  ,1 ,100014858 ,B ,W
251 ,1768273154 ,PHILLIPS ,ANGELA ,04/23/1972 ,  ,1 ,100015089 ,A ,W
252 ,1768273154 ,PHILLIPS ,ANGEL ,04/23/1972 ,  ,1 ,100015089 ,B ,W
253 ,1774223232 ,MCINTOSH ,MICHELE ,09/11/1970 ,  ,1 ,100015164 ,A ,W
254 ,1774223232 ,MCINTOSH ,MICHELLE ,09/11/1970 ,  ,1 ,100015164 ,B ,W
255 ,1777743278 ,BROST ,ALEXANDRA ,05/04/1994 ,  ,1 ,100015206 ,A ,W
256 ,1777743278 ,BROST ,ALEXANDER ,05/04/1994 ,  ,1 ,100015206 ,B ,W
257 ,1780493314 ,CLARK ,SOPHIA ,11/14/1987 ,  ,1 ,100015241 ,A ,W
258 ,1780493314 ,CLARK ,SOHPIA ,11/14/1987 ,  ,1 ,100015241 ,B ,W
259 ,1805533642 ,MONCRIEF ,BABBARA ,03/13/1957 ,  ,1 ,100015542 ,A ,W
260 ,1805533642 ,MONCRIEF ,BARBARA ,03/13/1957 ,  ,1 ,100015542 ,B ,W
261 ,1849834222 ,XU ,LI MING ,04/17/1961 ,  ,1 ,100016078 ,A ,A
262 ,1849834222 ,XU ,LIMING ,04/17/1961 ,  ,1 ,100016078 ,B ,A
263 ,1859304346 ,SILVERS ,R.L. ,09/10/1929 ,  ,1 ,100016197 ,A ,W
264 ,1859304346 ,SILVERS ,RL ,09/10/1929 ,  ,1 ,100016197 ,B ,W
265 ,2245272940 ,WOODY ,J ,08/13/1929 ,  ,2 ,100001812 ,A ,W
